[ 2015-10-01T14:58:58+08:00 ] /index.php/Login/index/ | INFO: Tag[ route_check ] --START--
[ 2015-10-01T14:59:07+08:00 ] /index.php/Articlefix | INFO: Tag[ view_end ] --END-- [ RunTime:0.000388s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ route_check ] --START--
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Run CheckRoute Behavior [ RunTime:0.003272s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ route_check ] --END-- [ RunTime:0.003731s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ app_begin ] --START--
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001643s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002026s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ view_template ] --START--
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Run LocationTemplate Behavior [ RunTime:0.000398s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ view_template ] --END-- [ RunTime:0.000481s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ view_parse ] --START--
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8] Undefined variable: btn_ok_act 45b50412e08452dde44e07050e97b531.php 第 30 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8] Undefined variable: user_item 45b50412e08452dde44e07050e97b531.php 第 31 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8] Undefined variable: user_item 45b50412e08452dde44e07050e97b531.php 第 32 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8] Undefined variable: user_item 45b50412e08452dde44e07050e97b531.php 第 33 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8] Undefined variable: user_item 45b50412e08452dde44e07050e97b531.php 第 36 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | NOTIC: [8] Undefined variable: btn_ok_text 45b50412e08452dde44e07050e97b531.php 第 37 行.
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Run ParseTemplate Behavior [ RunTime:0.038342s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ view_parse ] --END-- [ RunTime:0.038395s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ view_filter ] --START--
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Run ContentReplace Behavior [ RunTime:0.000292s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Run TokenBuild Behavior [ RunTime:0.000328s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000157s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Run ShowRuntime Behavior [ RunTime:0.000332s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001218s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ view_end ] --START--
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Run ShowPageTrace Behavior [ RunTime:0.000351s ]
[ 2015-10-01T14:59:14+08:00 ] /index.php/User/manage | INFO: Tag[ view_end ] --END-- [ RunTime:0.000389s ]
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | INFO: Tag[ route_check ] --START--
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | INFO: Run CheckRoute Behavior [ RunTime:0.000945s ]
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001032s ]
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | INFO: Tag[ app_begin ] --START--
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000461s ]
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000510s ]
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | SQL: SHOW COLUMNS FROM `think_message` [ RunTime:0.002526s ]
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | SQL: SELECT COUNT(*) AS tp_count FROM `think_message` LIMIT 1   [ RunTime:0.000641s ]
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | SQL: SELECT `mid`,`level`,`subject`,`author`,`time` FROM `think_message` ORDER BY mid desc LIMIT 0,20   [ RunTime:0.000357s ]
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8] A non well formed numeric value encountered MessagefixAction.class.php 第 103 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8] A non well formed numeric value encountered MessagefixAction.class.php 第 109 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | INFO: Tag[ view_template ] --START--
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000357s ]
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000404s ]
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | INFO: Tag[ view_parse ] --START--
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-10-01T14:59:17+08:00 ] /index.php/Messagefix/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
